Year,Period,Geo_Level,State_ANSI,Commodity_ID,Domain,Value
2014,JAN,STATE,46,6,TOTAL,"2,16,77,000"
2014,JAN,STATE,50,6,TOTAL,"1,02,74,000"
2014,JAN,STATE,55,6,TOTAL,"24,13,93,000"
2014,JUL,STATE,6,6,TOTAL,"20,26,41,000"
2014,JUL,STATE,16,6,TOTAL,"7,66,17,000"
2014,JUL,STATE,17,6,TOTAL,"65,34,000"
2014,JUL,STATE,19,6,TOTAL,"2,44,96,000"
2014,JUL,STATE,27,6,TOTAL,"5,50,80,000"
2014,JUL,STATE,34,6,TOTAL,"43,20,000"
2014,JUL,STATE,35,6,TOTAL,"6,42,53,000"
2014,JUL,STATE,36,6,TOTAL,"5,99,61,000"
2014,JUL,STATE,39,6,TOTAL,"1,65,68,000"
2014,JUL,STATE,,6,TOTAL,"14,37,30,000"
2014,JUL,STATE,42,6,TOTAL,"3,47,74,000"
2014,JUL,STATE,46,6,TOTAL,"2,23,34,000"
2014,JUL,STATE,50,6,TOTAL,"1,00,66,000"
2014,JUL,STATE,55,6,TOTAL,"24,35,80,000"
2014,JUN,STATE,6,6,TOTAL,"19,90,90,000"
2014,JUN,STATE,16,6,TOTAL,"7,68,69,000"
2014,JUN,STATE,17,6,TOTAL,"62,57,000"
2014,JUN,STATE,19,6,TOTAL,"2,24,01,000"
2014,JUN,STATE,27,6,TOTAL,"5,50,20,000"
2014,JUN,STATE,34,6,TOTAL,"40,60,000"
2014,JUN,STATE,35,6,TOTAL,"6,25,53,000"
2014,JUN,STATE,36,6,TOTAL,"6,54,91,000"
2014,JUN,STATE,39,6,TOTAL,"1,59,11,000"
2014,JUN,STATE,,6,TOTAL,"13,93,04,000"
2014,JUN,STATE,42,6,TOTAL,"3,48,03,000"
2014,JUN,STATE,46,6,TOTAL,"2,16,24,000"
2014,JUN,STATE,50,6,TOTAL,"97,60,000"
2014,JUN,STATE,55,6,TOTAL,"23,79,00,000"
2014,MAR,STATE,6,6,TOTAL,"20,89,65,000"
2014,MAR,STATE,16,6,TOTAL,"8,06,46,000"
2014,MAR,STATE,17,6,TOTAL,"57,90,000"
2014,MAR,STATE,19,6,TOTAL,"2,26,07,000"
2014,MAR,STATE,27,6,TOTAL,"5,07,21,000"
2014,MAR,STATE,34,6,TOTAL,"49,22,000"
2014,MAR,STATE,35,6,TOTAL,"6,78,59,000"
2014,MAR,STATE,36,6,TOTAL,"6,68,91,000"
2014,MAR,STATE,39,6,TOTAL,"1,73,05,000"
2014,MAR,STATE,,6,TOTAL,"13,18,70,000"
2014,MAR,STATE,42,6,TOTAL,"3,73,00,000"
2014,MAR,STATE,46,6,TOTAL,"2,16,98,000"
2014,MAR,STATE,50,6,TOTAL,"98,32,000"
2014,MAR,STATE,55,6,TOTAL,"24,96,23,000"
2014,MAY,STATE,6,6,TOTAL,"20,78,56,000"
2014,MAY,STATE,16,6,TOTAL,"7,34,46,000"
2014,MAY,STATE,17,6,TOTAL,"65,28,000"
2014,MAY,STATE,19,6,TOTAL,"2,36,07,000"
2014,MAY,STATE,27,6,TOTAL,"5,81,11,000"
2014,MAY,STATE,34,6,TOTAL,"42,67,000"
2014,MAY,STATE,35,6,TOTAL,"6,74,94,000"
2014,MAY,STATE,36,6,TOTAL,"6,36,07,000"
2014,MAY,STATE,39,6,TOTAL,"1,67,20,000"
2014,MAY,STATE,,6,TOTAL,"14,50,30,000"
2014,MAY,STATE,42,6,TOTAL,"3,57,03,000"
2014,MAY,STATE,46,6,TOTAL,"2,20,19,000"
2014,MAY,STATE,50,6,TOTAL,"1,07,29,000"
2014,MAY,STATE,55,6,TOTAL,"24,20,99,000"
2014,NOV,STATE,6,6,TOTAL,"20,40,91,000"
2014,NOV,STATE,16,6,TOTAL,"7,23,51,000"
2014,NOV,STATE,17,6,TOTAL,"64,80,000"
2014,NOV,STATE,19,6,TOTAL,"1,93,69,000"
2014,NOV,STATE,27,6,TOTAL,"5,56,62,000"
2014,NOV,STATE,34,6,TOTAL,"51,63,000"
2014,NOV,STATE,35,6,TOTAL,"6,39,41,000"
2014,NOV,STATE,36,6,TOTAL,"6,70,62,000"
2014,NOV,STATE,39,6,TOTAL,"1,68,50,000"
2014,NOV,STATE,,6,TOTAL,"14,25,84,000"
2014,NOV,STATE,42,6,TOTAL,"3,44,69,000"
2014,NOV,STATE,46,6,TOTAL,"2,32,81,000"
2014,NOV,STATE,50,6,TOTAL,"1,14,03,000"
2014,NOV,STATE,55,6,TOTAL,"24,25,05,000"
2014,OCT,STATE,6,6,TOTAL,"20,87,55,000"
2014,OCT,STATE,16,6,TOTAL,"7,52,45,000"
2014,OCT,STATE,17,6,TOTAL,"69,15,000"
2014,OCT,STATE,19,6,TOTAL,"2,16,31,000"
2014,OCT,STATE,27,6,TOTAL,"5,64,62,000"
2014,OCT,STATE,34,6,TOTAL,"49,00,000"
2014,OCT,STATE,35,6,TOTAL,"6,12,19,000"
2014,OCT,STATE,36,6,TOTAL,"7,27,47,000"
2014,OCT,STATE,39,6,TOTAL,"1,78,31,000"
2014,OCT,STATE,,6,TOTAL,"14,12,48,000"
2014,OCT,STATE,42,6,TOTAL,"3,16,88,000"
2014,OCT,STATE,46,6,TOTAL,"2,32,23,000"
2014,OCT,STATE,50,6,TOTAL,"1,09,43,000"
2014,OCT,STATE,55,6,TOTAL,"25,49,85,000"
2014,SEP,STATE,6,6,TOTAL,"19,86,96,000"
2014,SEP,STATE,16,6,TOTAL,"7,67,63,000"
2014,SEP,STATE,17,6,TOTAL,"66,26,000"
2014,SEP,STATE,19,6,TOTAL,"1,68,12,000"
2014,SEP,STATE,27,6,TOTAL,"5,47,06,000"
2014,SEP,STATE,34,6,TOTAL,"44,67,000"
2014,SEP,STATE,35,6,TOTAL,"5,87,84,000"
2014,SEP,STATE,36,6,TOTAL,"7,01,20,000"
2014,SEP,STATE,39,6,TOTAL,"1,65,97,000"
2014,SEP,STATE,,6,TOTAL,"13,33,77,000"
2014,SEP,STATE,42,6,TOTAL,"3,23,41,000"
2014,SEP,STATE,46,6,TOTAL,"2,16,63,000"
2014,SEP,STATE,50,6,TOTAL,"97,39,000"
2014,SEP,STATE,55,6,TOTAL,"24,22,69,000"
2014,YEAR,STATE,6,6,TOTAL,"2,44,42,60,000"
2014,YEAR,STATE,16,6,TOTAL,"89,51,89,000"
2014,YEAR,STATE,17,6,TOTAL,"7,51,57,000"
2014,YEAR,STATE,19,6,TOTAL,"26,36,27,000"
2014,YEAR,STATE,27,6,TOTAL,"66,65,37,000"
2014,YEAR,STATE,34,6,TOTAL,"5,42,39,000"
2014,YEAR,STATE,35,6,TOTAL,"75,79,90,000"
2014,YEAR,STATE,36,6,TOTAL,"78,46,63,000"
2014,YEAR,STATE,39,6,TOTAL,"20,23,50,000"
2014,YEAR,STATE,,6,TOTAL,"1,65,35,51,000"
2014,YEAR,STATE,42,6,TOTAL,"41,52,46,000"
2014,YEAR,STATE,46,6,TOTAL,"26,36,18,000"
2014,YEAR,STATE,50,6,TOTAL,"12,35,34,000"
2014,YEAR,STATE,55,6,TOTAL,"2,91,21,44,000"
2013,APR,STATE,6,6,TOTAL,"19,16,16,000"
2013,APR,STATE,16,6,TOTAL,"7,16,99,000"
2013,APR,STATE,17,6,TOTAL,"56,57,000"
2013,APR,STATE,19,6,TOTAL,"2,36,86,000"
2013,APR,STATE,27,6,TOTAL,"5,51,36,000"
2013,APR,STATE,35,6,TOTAL,"6,23,75,000"
2013,APR,STATE,36,6,TOTAL,"6,24,22,000"
2013,APR,STATE,39,6,TOTAL,"1,60,60,000"
2013,APR,STATE,,6,TOTAL,"13,02,35,000"
2013,APR,STATE,42,6,TOTAL,"3,56,84,000"
2013,APR,STATE,46,6,TOTAL,"2,21,04,000"
2013,APR,STATE,50,6,TOTAL,"1,11,85,000"
2013,APR,STATE,55,6,TOTAL,"24,19,26,000"
2013,AUG,STATE,6,6,TOTAL,"19,12,62,000"
2013,AUG,STATE,16,6,TOTAL,"8,01,23,000"
2013,AUG,STATE,17,6,TOTAL,"51,42,000"
2013,AUG,STATE,19,6,TOTAL,"2,09,40,000"
2013,AUG,STATE,27,6,TOTAL,"5,45,28,000"
2013,AUG,STATE,35,6,TOTAL,"6,57,51,000"
2013,AUG,STATE,36,6,TOTAL,"6,40,89,000"
2013,AUG,STATE,39,6,TOTAL,"1,59,29,000"
2013,AUG,STATE,,6,TOTAL,"12,55,86,000"
2013,AUG,STATE,42,6,TOTAL,"3,35,56,000"
2013,AUG,STATE,46,6,TOTAL,"2,21,37,000"
2013,AUG,STATE,50,6,TOTAL,"1,11,54,000"
2013,AUG,STATE,55,6,TOTAL,"24,14,72,000"
2013,DEC,STATE,6,6,TOTAL,"20,60,55,000"
2013,DEC,STATE,16,6,TOTAL,"7,71,01,000"
2013,DEC,STATE,17,6,TOTAL,"58,89,000"
2013,DEC,STATE,19,6,TOTAL,"2,34,29,000"
2013,DEC,STATE,27,6,TOTAL,"6,03,15,000"
2013,DEC,STATE,35,6,TOTAL,"6,58,98,000"
2013,DEC,STATE,36,6,TOTAL,"7,41,45,000"
2013,DEC,STATE,39,6,TOTAL,"1,71,02,000"
2013,DEC,STATE,,6,TOTAL,"13,06,85,000"
2013,DEC,STATE,42,6,TOTAL,"3,76,62,000"
2013,DEC,STATE,46,6,TOTAL,"2,20,87,000"
2013,DEC,STATE,50,6,TOTAL,"1,04,09,000"
2013,DEC,STATE,55,6,TOTAL,"24,85,37,000"
2013,FEB,STATE,6,6,TOTAL,"17,51,52,000"
2013,FEB,STATE,16,6,TOTAL,"6,38,68,000"
2013,FEB,STATE,17,6,TOTAL,"46,12,000"
2013,FEB,STATE,19,6,TOTAL,"2,18,42,000"
2013,FEB,STATE,27,6,TOTAL,"5,24,28,000"
2013,FEB,STATE,35,6,TOTAL,"5,75,75,000"
2013,FEB,STATE,36,6,TOTAL,"5,79,37,000"
2013,FEB,STATE,39,6,TOTAL,"1,52,49,000"
2013,FEB,STATE,,6,TOTAL,"11,94,17,000"
2013,FEB,STATE,42,6,TOTAL,"3,46,97,000"
2013,FEB,STATE,46,6,TOTAL,"2,05,96,000"
2013,FEB,STATE,50,6,TOTAL,"99,90,000"
2013,FEB,STATE,55,6,TOTAL,"21,53,17,000"
2013,JAN,STATE,6,6,TOTAL,"19,49,77,000"
2013,JAN,STATE,16,6,TOTAL,"7,30,91,000"
2013,JAN,STATE,17,6,TOTAL,"48,32,000"
2013,JAN,STATE,19,6,TOTAL,"2,30,51,000"
2013,JAN,STATE,27,6,TOTAL,"5,71,14,000"
2013,JAN,STATE,35,6,TOTAL,"6,36,36,000"
2013,JAN,STATE,36,6,TOTAL,"5,93,00,000"
2013,JAN,STATE,39,6,TOTAL,"1,70,36,000"
2013,JAN,STATE,,6,TOTAL,"13,03,71,000"
2013,JAN,STATE,42,6,TOTAL,"3,67,40,000"
2013,JAN,STATE,46,6,TOTAL,"2,29,10,000"
2013,JAN,STATE,50,6,TOTAL,"1,03,58,000"
2013,JAN,STATE,55,6,TOTAL,"23,82,75,000"
2013,JUL,STATE,6,6,TOTAL,"18,86,17,000"
2013,JUL,STATE,16,6,TOTAL,"7,32,56,000"
2013,JUL,STATE,17,6,TOTAL,"53,93,000"
2013,JUL,STATE,19,6,TOTAL,"2,12,31,000"
2013,JUL,STATE,27,6,TOTAL,"5,40,14,000"
2013,JUL,STATE,35,6,TOTAL,"6,36,87,000"
2013,JUL,STATE,36,6,TOTAL,"5,89,96,000"
2013,JUL,STATE,39,6,TOTAL,"1,61,24,000"
2013,JUL,STATE,,6,TOTAL,"11,06,82,000"
2013,JUL,STATE,42,6,TOTAL,"3,41,75,000"
2013,JUL,STATE,46,6,TOTAL,"2,20,93,000"
2013,JUL,STATE,50,6,TOTAL,"1,10,58,000"
2013,JUL,STATE,55,6,TOTAL,"23,45,32,000"
2013,JUN,STATE,6,6,TOTAL,"19,51,77,000"
2013,JUN,STATE,16,6,TOTAL,"7,32,75,000"
2013,JUN,STATE,17,6,TOTAL,"56,00,000"
2013,JUN,STATE,19,6,TOTAL,"2,18,31,000"
2013,JUN,STATE,27,6,TOTAL,"5,42,41,000"
2013,JUN,STATE,35,6,TOTAL,"5,93,48,000"
2013,JUN,STATE,36,6,TOTAL,"6,35,57,000"
2013,JUN,STATE,39,6,TOTAL,"1,47,39,000"
2013,JUN,STATE,,6,TOTAL,"12,91,50,000"
2013,JUN,STATE,42,6,TOTAL,"3,52,74,000"
2013,JUN,STATE,46,6,TOTAL,"2,10,55,000"
2013,JUN,STATE,50,6,TOTAL,"1,14,72,000"
2013,JUN,STATE,55,6,TOTAL,"22,73,39,000"
2013,MAR,STATE,6,6,TOTAL,"19,12,53,000"
2013,MAR,STATE,16,6,TOTAL,"7,58,39,000"
2013,MAR,STATE,17,6,TOTAL,"56,76,000"
2013,MAR,STATE,19,6,TOTAL,"2,38,74,000"
2013,MAR,STATE,27,6,TOTAL,"5,74,22,000"
2013,MAR,STATE,35,6,TOTAL,"6,26,11,000"
2013,MAR,STATE,36,6,TOTAL,"6,87,40,000"
2013,MAR,STATE,39,6,TOTAL,"1,67,06,000"
2013,MAR,STATE,,6,TOTAL,"13,15,54,000"
2013,MAR,STATE,42,6,TOTAL,"4,02,55,000"
2013,MAR,STATE,46,6,TOTAL,"2,29,96,000"
2013,MAR,STATE,50,6,TOTAL,"1,06,63,000"
2013,MAR,STATE,55,6,TOTAL,"24,66,76,000"
2013,MAY,STATE,6,6,TOTAL,"19,84,50,000"
2013,MAY,STATE,16,6,TOTAL,"6,97,64,000"
2013,MAY,STATE,17,6,TOTAL,"58,74,000"
2013,MAY,STATE,19,6,TOTAL,"2,37,61,000"
2013,MAY,STATE,27,6,TOTAL,"5,63,99,000"
2013,MAY,STATE,35,6,TOTAL,"6,48,73,000"
2013,MAY,STATE,36,6,TOTAL,"6,20,91,000"
2013,MAY,STATE,39,6,TOTAL,"1,73,03,000"
2013,MAY,STATE,,6,TOTAL,"13,49,27,000"
2013,MAY,STATE,42,6,TOTAL,"3,42,43,000"
2013,MAY,STATE,46,6,TOTAL,"2,20,87,000"
2013,MAY,STATE,50,6,TOTAL,"1,22,20,000"
2013,MAY,STATE,55,6,TOTAL,"24,19,33,000"
2013,NOV,STATE,6,6,TOTAL,"19,72,88,000"
2013,NOV,STATE,16,6,TOTAL,"6,90,14,000"
2013,NOV,STATE,17,6,TOTAL,"55,82,000"
2013,NOV,STATE,19,6,TOTAL,"2,23,87,000"
2013,NOV,STATE,27,6,TOTAL,"5,34,54,000"
2013,NOV,STATE,35,6,TOTAL,"6,26,02,000"
2013,NOV,STATE,36,6,TOTAL,"6,64,11,000"
2013,NOV,STATE,39,6,TOTAL,"1,70,06,000"
2013,NOV,STATE,,6,TOTAL,"12,65,37,000"
2013,NOV,STATE,42,6,TOTAL,"3,19,46,000"
2013,NOV,STATE,46,6,TOTAL,"2,19,50,000"
2013,NOV,STATE,50,6,TOTAL,"95,36,000"
2013,NOV,STATE,55,6,TOTAL,"23,87,55,000"
2013,OCT,STATE,6,6,TOTAL,"19,73,53,000"
2013,OCT,STATE,16,6,TOTAL,"7,18,13,000"
2013,OCT,STATE,17,6,TOTAL,"56,43,000"
2013,OCT,STATE,19,6,TOTAL,"2,17,95,000"
2013,OCT,STATE,27,6,TOTAL,"5,52,35,000"
2013,OCT,STATE,35,6,TOTAL,"6,61,52,000"
2013,OCT,STATE,36,6,TOTAL,"6,82,96,000"
2013,OCT,STATE,39,6,TOTAL,"1,73,00,000"
2013,OCT,STATE,,6,TOTAL,"13,30,28,000"
2013,OCT,STATE,42,6,TOTAL,"3,86,49,000"
2013,OCT,STATE,46,6,TOTAL,"2,28,15,000"
2013,OCT,STATE,50,6,TOTAL,"95,14,000"
2013,OCT,STATE,55,6,TOTAL,"24,71,78,000"
2013,SEP,STATE,6,6,TOTAL,"18,56,95,000"
2013,SEP,STATE,16,6,TOTAL,"7,27,97,000"
2013,SEP,STATE,17,6,TOTAL,"52,34,000"
2013,SEP,STATE,19,6,TOTAL,"1,94,22,000"
2013,SEP,STATE,27,6,TOTAL,"5,10,07,000"
2013,SEP,STATE,35,6,TOTAL,"5,67,72,000"
2013,SEP,STATE,36,6,TOTAL,"7,13,71,000"
2013,SEP,STATE,39,6,TOTAL,"1,58,61,000"
2013,SEP,STATE,,6,TOTAL,"12,11,25,000"
2013,SEP,STATE,42,6,TOTAL,"3,41,04,000"
2013,SEP,STATE,46,6,TOTAL,"2,20,69,000"
2013,SEP,STATE,50,6,TOTAL,"97,87,000"
2013,SEP,STATE,55,6,TOTAL,"23,39,41,000"
2013,YEAR,STATE,6,6,TOTAL,"2,31,28,95,000"
2013,YEAR,STATE,16,6,TOTAL,"87,16,40,000"
2013,YEAR,STATE,17,6,TOTAL,"6,51,34,000"
2013,YEAR,STATE,19,6,TOTAL,"26,72,49,000"
2013,YEAR,STATE,27,6,TOTAL,"66,12,93,000"
2013,YEAR,STATE,34,6,TOTAL, (D)
2013,YEAR,STATE,35,6,TOTAL,"75,12,80,000"
2013,YEAR,STATE,36,6,TOTAL,"77,73,55,000"
2013,YEAR,STATE,39,6,TOTAL,"19,64,15,000"
2013,YEAR,STATE,,6,TOTAL,"1,52,32,97,000"
2013,YEAR,STATE,42,6,TOTAL,"42,69,85,000"
2013,YEAR,STATE,46,6,TOTAL,"26,48,99,000"
2013,YEAR,STATE,50,6,TOTAL,"12,73,46,000"
2013,YEAR,STATE,55,6,TOTAL,"2,85,58,81,000"
2012,APR,STATE,6,6,TOTAL,"18,90,12,000"
2012,APR,STATE,16,6,TOTAL,"7,04,22,000"
2012,APR,STATE,17,6,TOTAL,"59,48,000"
2012,APR,STATE,19,6,TOTAL,"2,27,86,000"
2012,APR,STATE,27,6,TOTAL,"5,39,60,000"
2012,APR,STATE,35,6,TOTAL,"6,30,06,000"
2012,APR,STATE,36,6,TOTAL,"5,79,89,000"
2012,APR,STATE,39,6,TOTAL,"1,67,58,000"
2012,APR,STATE,,6,TOTAL,"12,51,93,000"
2012,APR,STATE,42,6,TOTAL,"3,54,39,000"
2012,APR,STATE,46,6,TOTAL,"2,14,24,000"
2012,APR,STATE,50,6,TOTAL,"1,03,69,000"
2012,APR,STATE,55,6,TOTAL,"22,62,19,000"
2012,AUG,STATE,6,6,TOTAL,"17,99,71,000"
2012,AUG,STATE,16,6,TOTAL,"7,11,91,000"
2012,AUG,STATE,17,6,TOTAL,"61,58,000"
2012,AUG,STATE,19,6,TOTAL,"1,99,93,000"
2012,AUG,STATE,27,6,TOTAL,"5,08,28,000"
2012,AUG,STATE,35,6,TOTAL,"5,83,79,000"
2012,AUG,STATE,36,6,TOTAL,"6,26,39,000"
2012,AUG,STATE,39,6,TOTAL,"1,64,29,000"
2012,AUG,STATE,,6,TOTAL,"11,94,03,000"
2012,AUG,STATE,42,6,TOTAL,"3,31,29,000"
2012,AUG,STATE,46,6,TOTAL,"2,21,01,000"
2012,AUG,STATE,50,6,TOTAL,"1,10,34,000"
2012,AUG,STATE,55,6,TOTAL,"23,99,94,000"
2012,DEC,STATE,6,6,TOTAL,"19,49,26,000"
2012,DEC,STATE,16,6,TOTAL,"7,55,29,000"
2012,DEC,STATE,17,6,TOTAL,"62,98,000"
2012,DEC,STATE,19,6,TOTAL,"2,33,82,000"
2012,DEC,STATE,27,6,TOTAL,"5,75,00,000"
2012,DEC,STATE,35,6,TOTAL,"6,42,16,000"
2012,DEC,STATE,36,6,TOTAL,"6,71,23,000"
2012,DEC,STATE,39,6,TOTAL,"1,70,04,000"
2012,DEC,STATE,,6,TOTAL,"13,11,16,000"
2012,DEC,STATE,42,6,TOTAL,"3,58,02,000"
2012,DEC,STATE,46,6,TOTAL,"2,26,62,000"
2012,DEC,STATE,50,6,TOTAL,"1,10,91,000"
2012,DEC,STATE,55,6,TOTAL,"24,45,41,000"
2012,FEB,STATE,6,6,TOTAL,"18,48,13,000"
2012,FEB,STATE,16,6,TOTAL,"6,26,88,000"
2012,FEB,STATE,17,6,TOTAL,"48,69,000"
2012,FEB,STATE,19,6,TOTAL,"1,94,80,000"
2012,FEB,STATE,27,6,TOTAL,"5,11,11,000"
2012,FEB,STATE,35,6,TOTAL,"5,89,26,000"
2012,FEB,STATE,36,6,TOTAL,"5,75,18,000"
2012,FEB,STATE,39,6,TOTAL,"1,61,55,000"
2012,FEB,STATE,,6,TOTAL,"12,20,06,000"
2012,FEB,STATE,42,6,TOTAL,"3,33,23,000"
2012,FEB,STATE,46,6,TOTAL,"2,24,89,000"
2012,FEB,STATE,50,6,TOTAL,"1,01,76,000"
2012,FEB,STATE,55,6,TOTAL,"21,70,01,000"
2012,JAN,STATE,6,6,TOTAL,"19,62,89,000"
2012,JAN,STATE,16,6,TOTAL,"7,13,32,000"
2012,JAN,STATE,17,6,TOTAL,"49,43,000"
2012,JAN,STATE,19,6,TOTAL,"2,10,42,000"
2012,JAN,STATE,27,6,TOTAL,"5,21,72,000"
2012,JAN,STATE,35,6,TOTAL,"6,47,02,000"
2012,JAN,STATE,36,6,TOTAL,"6,13,81,000"
2012,JAN,STATE,39,6,TOTAL,"1,77,38,000"
2012,JAN,STATE,,6,TOTAL,"12,55,27,000"
2012,JAN,STATE,42,6,TOTAL,"3,53,15,000"
2012,JAN,STATE,46,6,TOTAL,"2,36,96,000"
2012,JAN,STATE,50,6,TOTAL,"1,09,40,000"
2012,JAN,STATE,55,6,TOTAL,"22,66,96,000"
2012,JUL,STATE,6,6,TOTAL,"18,56,24,000"
2012,JUL,STATE,16,6,TOTAL,"7,29,28,000"
2012,JUL,STATE,17,6,TOTAL,"58,62,000"
2012,JUL,STATE,19,6,TOTAL,"2,00,41,000"
2012,JUL,STATE,27,6,TOTAL,"4,89,36,000"
2012,JUL,STATE,35,6,TOTAL,"5,80,34,000"
2012,JUL,STATE,36,6,TOTAL,"5,95,46,000"
2012,JUL,STATE,39,6,TOTAL,"1,61,30,000"
2012,JUL,STATE,,6,TOTAL,"12,94,32,000"
2012,JUL,STATE,42,6,TOTAL,"3,10,96,000"
2012,JUL,STATE,46,6,TOTAL,"2,04,30,000"
2012,JUL,STATE,50,6,TOTAL,"1,02,37,000"
2012,JUL,STATE,55,6,TOTAL,"22,43,42,000"
2012,JUN,STATE,6,6,TOTAL,"18,36,17,000"
2012,JUN,STATE,16,6,TOTAL,"7,47,23,000"
2012,JUN,STATE,17,6,TOTAL,"61,70,000"
2012,JUN,STATE,19,6,TOTAL,"2,22,49,000"
2012,JUN,STATE,27,6,TOTAL,"5,11,15,000"
2012,JUN,STATE,35,6,TOTAL,"6,04,75,000"
2012,JUN,STATE,36,6,TOTAL,"6,25,43,000"
2012,JUN,STATE,39,6,TOTAL,"1,50,37,000"
2012,JUN,STATE,,6,TOTAL,"12,82,17,000"
2012,JUN,STATE,42,6,TOTAL,"3,52,14,000"
2012,JUN,STATE,46,6,TOTAL,"1,98,31,000"
2012,JUN,STATE,50,6,TOTAL,"1,03,73,000"
2012,JUN,STATE,55,6,TOTAL,"23,16,84,000"
2012,MAR,STATE,6,6,TOTAL,"19,90,46,000"
2012,MAR,STATE,16,6,TOTAL,"7,61,39,000"
2012,MAR,STATE,17,6,TOTAL,"54,03,000"
2012,MAR,STATE,19,6,TOTAL,"2,22,43,000"
2012,MAR,STATE,27,6,TOTAL,"5,50,03,000"
2012,MAR,STATE,35,6,TOTAL,"6,40,58,000"
2012,MAR,STATE,36,6,TOTAL,"7,05,97,000"
2012,MAR,STATE,39,6,TOTAL,"1,76,67,000"
2012,MAR,STATE,,6,TOTAL,"13,35,44,000"
2012,MAR,STATE,42,6,TOTAL,"3,55,80,000"
2012,MAR,STATE,46,6,TOTAL,"2,26,67,000"
2012,MAR,STATE,50,6,TOTAL,"1,05,39,000"
2012,MAR,STATE,55,6,TOTAL,"24,31,60,000"
2012,MAY,STATE,6,6,TOTAL,"19,41,03,000"
2012,MAY,STATE,16,6,TOTAL,"7,07,89,000"
2012,MAY,STATE,17,6,TOTAL,"62,03,000"
2012,MAY,STATE,19,6,TOTAL,"2,28,89,000"
2012,MAY,STATE,27,6,TOTAL,"5,41,31,000"
2012,MAY,STATE,35,6,TOTAL,"6,56,55,000"
2012,MAY,STATE,36,6,TOTAL,"5,78,40,000"
2012,MAY,STATE,39,6,TOTAL,"1,62,84,000"
2012,MAY,STATE,,6,TOTAL,"13,07,37,000"
2012,MAY,STATE,42,6,TOTAL,"3,50,57,000"
2012,MAY,STATE,46,6,TOTAL,"2,14,77,000"
2012,MAY,STATE,50,6,TOTAL,"90,70,000"
2012,MAY,STATE,55,6,TOTAL,"23,39,58,000"
2012,NOV,STATE,6,6,TOTAL,"18,50,56,000"
2012,NOV,STATE,16,6,TOTAL,"6,99,27,000"
2012,NOV,STATE,17,6,TOTAL,"53,44,000"
2012,NOV,STATE,19,6,TOTAL,"2,15,65,000"
2012,NOV,STATE,27,6,TOTAL,"5,21,20,000"
2012,NOV,STATE,35,6,TOTAL,"6,50,08,000"
2012,NOV,STATE,36,6,TOTAL,"6,44,45,000"
2012,NOV,STATE,39,6,TOTAL,"1,64,68,000"
2012,NOV,STATE,,6,TOTAL,"13,16,28,000"
2012,NOV,STATE,42,6,TOTAL,"3,22,58,000"
2012,NOV,STATE,46,6,TOTAL,"2,27,23,000"
2012,NOV,STATE,50,6,TOTAL,"1,22,04,000"
2012,NOV,STATE,55,6,TOTAL,"23,55,05,000"
2012,OCT,STATE,6,6,TOTAL,"18,41,04,000"
2012,OCT,STATE,16,6,TOTAL,"7,45,12,000"
2012,OCT,STATE,17,6,TOTAL,"62,30,000"
2012,OCT,STATE,19,6,TOTAL,"2,16,08,000"
2012,OCT,STATE,27,6,TOTAL,"5,17,48,000"
2012,OCT,STATE,35,6,TOTAL,"6,46,05,000"
2012,OCT,STATE,36,6,TOTAL,"6,77,67,000"
2012,OCT,STATE,39,6,TOTAL,"1,74,61,000"
2012,OCT,STATE,,6,TOTAL,"13,57,71,000"
2012,OCT,STATE,42,6,TOTAL,"3,23,25,000"
2012,OCT,STATE,46,6,TOTAL,"2,37,18,000"
2012,OCT,STATE,50,6,TOTAL,"1,18,03,000"
2012,OCT,STATE,55,6,TOTAL,"23,87,30,000"
2012,SEP,STATE,6,6,TOTAL,"17,01,79,000"
2012,SEP,STATE,16,6,TOTAL,"7,43,16,000"
2012,SEP,STATE,17,6,TOTAL,"56,86,000"
2012,SEP,STATE,19,6,TOTAL,"1,93,63,000"
2012,SEP,STATE,27,6,TOTAL,"4,79,70,000"
2012,SEP,STATE,35,6,TOTAL,"6,08,16,000"
2012,SEP,STATE,36,6,TOTAL,"6,10,94,000"
2012,SEP,STATE,39,6,TOTAL,"1,57,77,000"
2012,SEP,STATE,,6,TOTAL,"12,44,02,000"
2012,SEP,STATE,42,6,TOTAL,"3,08,38,000"
2012,SEP,STATE,46,6,TOTAL,"2,20,80,000"
2012,SEP,STATE,50,6,TOTAL,"99,35,000"
2012,SEP,STATE,55,6,TOTAL,"22,81,35,000"
2012,YEAR,STATE,6,6,TOTAL,"2,24,67,40,000"
2012,YEAR,STATE,16,6,TOTAL,"86,44,96,000"
2012,YEAR,STATE,17,6,TOTAL,"6,91,14,000"
2012,YEAR,STATE,19,6,TOTAL,"25,66,41,000"
2012,YEAR,STATE,27,6,TOTAL,"62,65,94,000"
2012,YEAR,STATE,35,6,TOTAL,"74,78,80,000"
2012,YEAR,STATE,36,6,TOTAL,"75,04,82,000"
2012,YEAR,STATE,39,6,TOTAL,"19,89,08,000"
2012,YEAR,STATE,,6,TOTAL,"1,53,69,76,000"
2012,YEAR,STATE,42,6,TOTAL,"40,53,76,000"
2012,YEAR,STATE,46,6,TOTAL,"26,52,98,000"
2012,YEAR,STATE,50,6,TOTAL,"12,77,71,000"
